source_id,corpus,duration
LAR-2000-07-17,Indonesian,3175
LAR-2000-07-24,Indonesian,1871
LAR-2000-07-31,Indonesian,3077
LAR-2000-08-08,Indonesian,3309
LAR-2000-08-17,Indonesian,2123
LAR-2000-08-21,Indonesian,2931
LAR-2000-08-26,Indonesian,2381
LAR-2000-09-04,Indonesian,2260
LAR-2000-09-11,Indonesian,1071
LAR-2000-09-18,Indonesian,2667
LAR-2000-10-08,Indonesian,3600
LAR-2000-10-16,Indonesian,2759
LAR-2000-10-23,Indonesian,3127
LAR-2000-11-06,Indonesian,1113
LAR-2000-11-15,Indonesian,1845
LAR-2000-11-20,Indonesian,829
LAR-2000-12-11,Indonesian,2907
LAR-2000-12-16,Indonesian,3599
LAR-2001-01-08,Indonesian,264
LAR-2001-01-15,Indonesian,1721
LAR-2001-01-29,Indonesian,1163
LAR-2001-01-31,Indonesian,1271
LAR-2001-02-05,Indonesian,2728
LAR-2001-02-15,Indonesian,2567
LAR-2001-02-22,Indonesian,2944
LAR-2001-03-01,Indonesian,2805
LAR-2001-03-07,Indonesian,2832
LAR-2001-03-14,Indonesian,3600
LAR-2001-03-21,Indonesian,1350
LAR-2001-04-04,Indonesian,1957
LAR-2001-04-11,Indonesian,3231
LAR-2001-04-19,Indonesian,2780
LAR-2001-04-26,Indonesian,2428
LAR-2001-04-30,Indonesian,2011
LAR-2001-05-10,Indonesian,2612
LAR-2001-05-16,Indonesian,2542
LAR-2001-05-23,Indonesian,2489
LAR-2001-06-06,Indonesian,2286
LAR-2001-06-20,Indonesian,2285
LAR-2001-06-27,Indonesian,2369
LAR-2001-07-05,Indonesian,2317
LAR-2001-07-11,Indonesian,2803
LAR-2001-07-18,Indonesian,2583
LAR-2001-07-25,Indonesian,1923
LAR-2001-08-02,Indonesian,2394
LAR-2001-08-10,Indonesian,2107
LAR-2001-08-16,Indonesian,2455
LAR-2001-08-24,Indonesian,2374
LAR-2001-08-29,Indonesian,2446
LAR-2001-09-07,Indonesian,3600
LAR-2001-09-12,Indonesian,2611
LAR-2001-09-19,Indonesian,3396
LAR-2001-09-26,Indonesian,3059
LAR-2001-10-03,Indonesian,2241
LAR-2001-10-10,Indonesian,2971
LAR-2001-10-24,Indonesian,3295
LAR-2001-11-14,Indonesian,2380
LAR-2001-11-21,Indonesian,1932
LAR-2001-12-05,Indonesian,2468
LAR-2001-12-12,Indonesian,2205
LAR-2001-12-18,Indonesian,2407
LAR-2002-01-09,Indonesian,2160
LAR-2002-01-16,Indonesian,3032
LAR-2002-02-05,Indonesian,3432
LAR-2002-02-09,Indonesian,1471
LAR-2002-02-15,Indonesian,2012
LAR-2002-02-20,Indonesian,3715
LAR-2002-03-13,Indonesian,3415
LAR-2002-03-20,Indonesian,3510
LAR-2002-04-03,Indonesian,3443
LAR-2002-04-10,Indonesian,3712
LAR-2002-04-16,Indonesian,2359
LAR-2002-05-08,Indonesian,2907
LAR-2002-05-15,Indonesian,2910
LAR-2002-05-22,Indonesian,3600
LAR-2002-06-05,Indonesian,2402
LAR-2002-06-19,Indonesian,3652
LAR-2002-06-25,Indonesian,1758
LAR-2002-07-03,Indonesian,2634
LAR-2002-07-10,Indonesian,2210
LAR-2002-07-17,Indonesian,3371
LAR-2002-08-07,Indonesian,3133
LAR-2002-08-21,Indonesian,3663
LAR-2002-09-04,Indonesian,2834
LAR-2002-09-11,Indonesian,3026
LAR-2002-09-18,Indonesian,3599
LAR-2002-10-01,Indonesian,2576
LAR-2002-10-09,Indonesian,2554
LAR-2002-10-16,Indonesian,3604
LAR-2002-11-06,Indonesian,2585
LAR-2002-11-13,Indonesian,2445
LAR-2002-11-26,Indonesian,2687
LAR-2002-12-02,Indonesian,3594
LAR-2003-01-15,Indonesian,3493
LAR-2003-01-23,Indonesian,3029
LAR-2003-01-30,Indonesian,2648
LAR-2003-02-04,Indonesian,3192
LAR-2003-02-20,Indonesian,3149
LAR-2003-02-26,Indonesian,2338
LAR-2003-03-20,Indonesian,3563
LAR-2003-04-03,Indonesian,2518
LAR-2003-04-15,Indonesian,1134
LAR-2003-04-23,Indonesian,3523
LAR-2003-05-02,Indonesian,3479
LAR-2003-05-07,Indonesian,2531
LAR-2003-05-21,Indonesian,3471
LAR-2003-06-11,Indonesian,2124
LAR-2003-06-27,Indonesian,1921
LAR-2003-07-03,Indonesian,2764
LAR-2003-07-16,Indonesian,1845
LAR-2003-07-23,Indonesian,2015
LAR-2003-08-08,Indonesian,2032
LAR-2003-08-19,Indonesian,2871
LAR-2003-08-27,Indonesian,2477
MIC-2000-03-03,Indonesian,3110
MIC-2000-03-20,Indonesian,3538
MIC-2000-04-03,Indonesian,3008
MIC-2000-04-10,Indonesian,2913
MIC-2000-04-24,Indonesian,3399
MIC-2000-05-01,Indonesian,2075
MIC-2000-05-08,Indonesian,1699
MIC-2000-05-15,Indonesian,3602
MIC-2000-05-22,Indonesian,1708
MIC-2000-05-29,Indonesian,2810
MIC-2000-06-05,Indonesian,2798
MIC-2000-06-12,Indonesian,2710
MIC-2000-06-19,Indonesian,2626
MIC-2000-06-26,Indonesian,2683
MIC-2000-07-03,Indonesian,3276
MIC-2000-07-10,Indonesian,2031
MIC-2000-07-17,Indonesian,1699
MIC-2000-07-24,Indonesian,2597
MIC-2000-07-31,Indonesian,1294
MIC-2000-08-08,Indonesian,2690
MIC-2000-08-28,Indonesian,2493
MIC-2000-09-04,Indonesian,2533
MIC-2000-09-11,Indonesian,2784
MIC-2000-09-18,Indonesian,2862
MIC-2000-09-25,Indonesian,1655
MIC-2000-10-02,Indonesian,2288
MIC-2000-10-09,Indonesian,1665
MIC-2000-10-16,Indonesian,2189
MIC-2000-10-23,Indonesian,2314
MIC-2000-10-30,Indonesian,1802
MIC-2000-11-06,Indonesian,2454
MIC-2000-11-13,Indonesian,1060
MIC-2000-11-20,Indonesian,1848
MIC-2000-11-27,Indonesian,1897
MIC-2000-12-04,Indonesian,1865
MIC-2000-12-11,Indonesian,1657
MIC-2000-12-16,Indonesian,1961
MIC-2001-01-08,Indonesian,1715
MIC-2001-01-15,Indonesian,2339
MIC-2001-01-25,Indonesian,2028
MIC-2001-01-31,Indonesian,1987
MIC-2001-02-06,Indonesian,3222
MIC-2001-02-13,Indonesian,2466
MIC-2001-02-22,Indonesian,2097
MIC-2001-02-28,Indonesian,2569
MIC-2001-03-07,Indonesian,2393
MIC-2001-03-13,Indonesian,2576
MIC-2001-03-21,Indonesian,2490
MIC-2001-03-28,Indonesian,2736
MIC-2001-04-04,Indonesian,2592
MIC-2001-04-10,Indonesian,2047
MIC-2001-04-18,Indonesian,2295
MIC-2001-04-25,Indonesian,2807
MIC-2001-04-29,Indonesian,2502
MIC-2001-05-11,Indonesian,2176
MIC-2001-05-17,Indonesian,2499
MIC-2001-05-23,Indonesian,2643
MIC-2001-05-31,Indonesian,2029
MIC-2001-06-07,Indonesian,3019
MIC-2001-06-14,Indonesian,2290
MIC-2001-06-21,Indonesian,2820
MIC-2001-06-28,Indonesian,2435
MIC-2001-07-07,Indonesian,2564
MIC-2001-07-12,Indonesian,2657
MIC-2001-07-19,Indonesian,2702
MIC-2001-07-26,Indonesian,2608
MIC-2001-08-02,Indonesian,2242
MIC-2001-08-09,Indonesian,2867
MIC-2001-08-16,Indonesian,2718
MIC-2001-08-23,Indonesian,2591
MIC-2001-08-30,Indonesian,2225
MIC-2001-09-05,Indonesian,1781
MIC-2001-09-13,Indonesian,2100
MIC-2001-09-19,Indonesian,2083
MIC-2001-09-26,Indonesian,2321
MIC-2001-10-16,Indonesian,1997
MIC-2001-10-29,Indonesian,2405
MIC-2001-11-08,Indonesian,2655
MIC-2001-11-19,Indonesian,2138
MIC-2001-11-28,Indonesian,2220
MIC-2001-12-11,Indonesian,2686
MIC-2001-12-18,Indonesian,2299
MIC-2002-01-02,Indonesian,2539
MIC-2002-01-11,Indonesian,1982
MIC-2002-01-21,Indonesian,2318
PIT-1999-05-30,Indonesian,1287
PIT-1999-06-27,Indonesian,1300
PIT-1999-07-02,Indonesian,3865
PIT-1999-08-01,Indonesian,2640
PIT-1999-08-10,Indonesian,2647
PIT-1999-08-22,Indonesian,3212
PIT-1999-08-29,Indonesian,3459
PIT-1999-09-11,Indonesian,3599
PIT-1999-09-19,Indonesian,3532
PIT-1999-09-26,Indonesian,2828
PIT-1999-10-10,Indonesian,3192
PIT-1999-11-03,Indonesian,3079
PIT-1999-11-14,Indonesian,2966
PIT-1999-11-28,Indonesian,2454
PIT-1999-12-12,Indonesian,3174
PIT-1999-12-27,Indonesian,2588
PIT-1999-12-31,Indonesian,3647
PIT-2000-01-25,Indonesian,3271
PIT-2000-01-28,Indonesian,2048
PIT-2000-01-31,Indonesian,981
PIT-2000-02-12,Indonesian,2980
PIT-2000-02-27,Indonesian,2170
PIT-2000-03-12,Indonesian,2716
PIT-2000-03-18,Indonesian,2594
PIT-2000-03-24,Indonesian,2833
PIT-2000-03-31,Indonesian,2429
PIT-2000-04-09,Indonesian,2901
PIT-2000-04-15,Indonesian,2599
PIT-2000-04-28,Indonesian,2867
PIT-2000-05-05,Indonesian,3609
PIT-2000-05-14,Indonesian,3609
PIT-2000-06-10,Indonesian,2564
PIT-2000-06-17,Indonesian,2745
PIT-2000-06-25,Indonesian,1076
PIT-2000-07-09,Indonesian,1789
PIT-2000-07-15,Indonesian,1711
PIT-2000-08-26,Indonesian,2186
PIT-2000-09-10,Indonesian,2238
PIT-2000-09-17,Indonesian,3542
PIT-2000-09-23,Indonesian,1906
PIT-2000-10-07,Indonesian,3008
PIT-2000-10-14,Indonesian,2526
PIT-2000-11-03,Indonesian,3249
PIT-2000-11-10,Indonesian,2439
PIT-2000-11-17,Indonesian,993
PIT-2000-12-01,Indonesian,1979
PIT-2000-12-08,Indonesian,2721
PIT-2001-01-12,Indonesian,3001
PIT-2001-02-02,Indonesian,3053
PIT-2001-02-09,Indonesian,1361
PIT-2001-02-23,Indonesian,2309
PIT-2001-03-02,Indonesian,1292
PIT-2001-03-09,Indonesian,1353
PIT-2001-03-23,Indonesian,2508
PIT-2001-04-06,Indonesian,2634
PIT-2001-04-20,Indonesian,3337
PIT-2001-05-14,Indonesian,2081
PIT-2001-05-19,Indonesian,1784
PIT-2001-06-11,Indonesian,1951
PIT-2001-06-25,Indonesian,2448
PIT-2001-07-10,Indonesian,2277
PIT-2001-07-16,Indonesian,1490
PIT-2001-07-24,Indonesian,2134
PIT-2001-08-03,Indonesian,1894
PIT-2001-08-11,Indonesian,1691
PIT-2001-08-14,Indonesian,2191
PIT-2001-08-20,Indonesian,2045
PIT-2001-08-28,Indonesian,2146
PIT-2001-09-11,Indonesian,2345
PIT-2001-09-18,Indonesian,1619
PIT-2001-09-25,Indonesian,1905
PIT-2001-10-02,Indonesian,2045
PIT-2001-10-09,Indonesian,1867
PIT-2001-10-26,Indonesian,1866
PIT-2001-11-14,Indonesian,2097
PIT-2001-11-20,Indonesian,646
PIT-2001-12-03,Indonesian,1393
PIT-2001-12-12,Indonesian,1931
PIT-2002-01-07,Indonesian,2009
PIT-2002-01-15,Indonesian,2840
PIT-2002-01-21,Indonesian,1638
PIT-2002-02-07,Indonesian,2125
PIT-2002-02-11,Indonesian,1658
PIT-2002-02-26,Indonesian,2392
PIT-2002-03-04,Indonesian,1845
PIT-2002-03-20,Indonesian,1971
PIT-2002-03-27,Indonesian,2516
PIT-2002-04-01,Indonesian,2461
PIT-2002-04-10,Indonesian,3236
PIT-2002-04-16,Indonesian,1656
PIT-2002-05-01,Indonesian,2337
PIT-2002-05-08,Indonesian,2295
PIT-2002-05-15,Indonesian,1942
PIT-2002-06-04,Indonesian,2394
PIT-2002-06-12,Indonesian,1900
PIT-2002-06-21,Indonesian,1957
PIT-2002-07-12,Indonesian,3439
PIT-2002-07-17,Indonesian,2329
PIT-2002-07-24,Indonesian,1906
PIT-2002-08-13,Indonesian,1905
PIT-2002-08-20,Indonesian,1988
PIT-2002-08-30,Indonesian,2725
PIT-2002-09-06,Indonesian,2622
PIT-2002-09-10,Indonesian,2383
PIT-2002-09-17,Indonesian,3113
PIT-2002-10-01,Indonesian,2826
PIT-2002-10-11,Indonesian,2088
PIT-2002-10-18,Indonesian,2945
PIT-2002-11-01,Indonesian,2440
PIT-2002-11-06,Indonesian,1885
PIT-2002-11-15,Indonesian,2359
PIT-2002-12-02,Indonesian,2266
PIT-2002-12-11,Indonesian,2003
PIT-2002-12-16,Indonesian,2861
PIT-2003-01-06,Indonesian,2220
PIT-2003-01-20,Indonesian,2402
PIT-2003-01-27,Indonesian,2497
PIT-2003-02-03,Indonesian,2557
PIT-2003-02-10,Indonesian,2796
PIT-2003-02-17,Indonesian,2419
PIT-2003-03-04,Indonesian,2079
PIT-2003-03-10,Indonesian,2542
PIT-2003-03-17,Indonesian,2628
PIT-2003-04-11,Indonesian,2582
PIT-2003-04-21,Indonesian,2092
PIT-2003-05-05,Indonesian,2835
PIT-2003-05-12,Indonesian,2329
PIT-2003-05-19,Indonesian,2306
PIT-2003-06-09,Indonesian,3185
PIT-2003-06-20,Indonesian,2962
PIT-2003-06-27,Indonesian,3098
PIT-2003-07-09,Indonesian,2462
PIT-2003-07-18,Indonesian,2308
PIT-2003-07-25,Indonesian,2501
PIT-2003-08-12,Indonesian,2711
PIT-2003-08-19,Indonesian,1856
PIT-2003-08-29,Indonesian,2444
PRI-2000-03-04,Indonesian,2362
PRI-2000-03-11,Indonesian,2970
PRI-2000-03-19,Indonesian,3182
PRI-2000-04-01,Indonesian,3701
PRI-2000-04-08,Indonesian,1317
PRI-2000-05-22,Indonesian,2698
PRI-2000-05-27,Indonesian,2730
PRI-2000-06-03,Indonesian,2491
PRI-2000-06-10,Indonesian,2388
PRI-2000-06-17,Indonesian,2600
PRI-2000-06-24,Indonesian,2077
PRI-2000-07-01,Indonesian,2429
PRI-2000-07-08,Indonesian,2687
PRI-2000-07-15,Indonesian,1500
