N:PL:GEN:INAN,N.PL.GEN.INAN
N:PL:INS:AN,N.PL.INS.ANIM
N:PL:INS:INAN,N.PL.INS.INAN
N:PL:NOM:AN,N.PL.NOM.ANIM
N:PL:NOM:INAN,N.PL.NOM.INAN
N:PL:PRP:AN,N.PL.PREP.ANIM
N:PL:PRP:INAN,N.PL.PREP.INAN
N:SG,N.SG
N:SG:ACC,N.SG.ACC
N:SG:ACC:AN,N.SG.ACC.ANIM
N:SG:ACC:INAN,N.SG.ACC.INAN
N:SG:ACC:X,N.SG.ACC
N:SG:DAT,N.SG.DAT
N:SG:DAT:AN,N.SG.DAT.ANIM
N:SG:DAT:INAN,N.SG.DAT.INAN
N:SG:GEN,N.SG.GEN
N:SG:GEN:AN,N.SG.GEN.ANIM
N:SG:GEN:INAN,N.SG.GEN.INAN
N:SG:GEN:X,N.SG.GEN
N:SG:INS,N.SG.INS
N:SG:INS:AN,N.SG.INS.ANIM
N:SG:INS:INAN,N.SG.INS.INAN
N:SG:INS:X,N.SG.INS
N:SG:NOM,N.SG.NOM
N:SG:NOM:AN,N.SG.NOM.ANIM
N:SG:NOM:INAN,N.SG.NOM.INAN
N:SG:NOM:X,N.SG.NOM
N:SG:PRP,N.SG.PREP
N:SG:PRP:AN,N.SG.PREP.ANIM
N:SG:PRP:INAN,N.SG.PREP.INAN
N:SG:PRP:X,N.SG.PREP
NOM,NOM
NOM:5,NOM
NOM:PL,PL.NOM
NOM:PL:X,PL.NOM
NOM:SG,SG.NOM
NOM:SG:AN,SG.NOM.ANIM
NOM:SG:F,F.SG.NOM
NOM:SG:INAN,SG.NOM.INAN
NOM:SG:M,M.SG.NOM
NOM:SG:M:x,M.SG.NOM
NOM:SG:N,N.SG.NOM
NOM:SG:N:X,N.SG.NOM
NPST:1:PL:IRREFL:IPFV,IPFV.NPST.1PL
NPST:1:PL:IRREFL:PFV,PFV.NPST.1PL
NPST:1:PL:IRREFL:PFV-IPFV,PFV/IPFV.NPST.1PL
NPST:1:PL:REFL:IPFV,IPFV.NPST.1PL.REFL
NPST:1:PL:REFL:PFV,PFV.NPST.1PL.REFL
NPST:1:SG:IRREFL:IPFV,IPFV.NPST.1SG
NPST:1:SG:IRREFL:PFV,PFV.NPST.1SG
NPST:1:SG:IRREFL:PFV-IPFV,PFV/IPFV.NPST.1SG
NPST:1:SG:REFL:IPFV,IPFV.NPST.1SG.REFL
NPST:1:SG:REFL:PFV,PFV.NPST.1SG.REFL
NPST:1:SG:REFL:PFV-IPFV,PFV/IPFV.NPST.1SG.REFL
NPST:2:PL:IRREFL:IPFV,IPFV.NPST.2PL
NPST:2:PL:IRREFL:PFV,PFV.NPST.2PL
NPST:2:PL:REFL:IPFV,IPFV.NPST.2PL.REFL
NPST:2:PL:REFL:PFV,PFV.NPST.2PL.REFL
NPST:2:SG:IRREFL:IPFV,IPFV.NPST.2SG
NPST:2:SG:IRREFL:PFV,PFV.NPST.2SG
NPST:2:SG:IRREFL:PFV-IPFV,PFV/IPFV.NPST.2SG
NPST:2:SG:REFL:IPFV,IPFV.NPST.2SG.REFL
NPST:2:SG:REFL:PFV,PFV.NPST.2SG.REFL
NPST:2:SG:REFL:PFV-IPFV,PFV/IPFV.NPST.2SG.REFL
NPST:3:PL:IRREFL:IPFV,IPFV.NPST.3PL
NPST:3:PL:IRREFL:PFV,PFV.NPST.3PL
NPST:3:PL:IRREFL:PFV-IPFV,PFV/IPFV.NPST.3PL
NPST:3:PL:REFL:IPFV,IPFV.NPST.3PL.REFL
NPST:3:PL:REFL:PFV,PFV.NPST.3PL.REFL
NPST:3:PL:REFL:PFV-IPFV,PFV/IPFV.NPST.3PL.REFL
NPST:3:SG:IRREFL:IPFV,IPFV.NPST.3SG
NPST:3:SG:IRREFL:PFV,PFV.NPST.3SG
NPST:3:SG:IRREFL:PFV-IPFV,PFV/IPFV.3.SG.NPST
NPST:3:SG:REFL:IPFV,IPFV.NPST.3SG.REFL
NPST:3:SG:REFL:PFV,PFV.NPST.3SG.REFL
NPST:3:SG:REFL:PFV-IPFV,PFV/IPFV.NPST.3SG.REFL
ONOM,ONOM
PCL,PTCL
POSS:F:SG:ACC,POSS.F.SG.ACC
POSS:F:SG:DAT,POSS.F.SG.DAT
POSS:F:SG:GEN,POSS.F.SG.GEN
POSS:F:SG:INS,POSS.F.SG.INS
POSS:F:SG:NOM,POSS.F.SG.NOM
POSS:F:SG:NOM:X,POSS.F.SG.NOM
POSS:F:SG:PRP,POSS.F.SG.PREP
POSS:M:SG:ACC:AN,POSS.M.SG.ACC.ANIM
POSS:M:SG:ACC:INAN,POSS.M.SG.ACC.INAN
POSS:M:SG:DAT,POSS.M.SG.DAT
POSS:M:SG:GEN,POSS.M.SG.GEN
POSS:M:SG:INS,POSS.M.SG.INS
POSS:M:SG:INS:X,POSS.SG.M.INS
POSS:M:SG:NOM,POSS.M.SG.NOM
POSS:M:SG:NOM:X,POSS.M.SG.NOM
POSS:M:SG:PRP,POSS.M.SG.PREP
POSS:N:SG:ACC,POSS.N.SG.ACC
POSS:N:SG:ACC:X,POSS.N.SG.ACC
POSS:N:SG:DAT,POSS.N.SG.DAT
POSS:N:SG:GEN,POSS.N.SG.GEN
POSS:N:SG:GEN:X,POSS.N.SG.GEN
POSS:N:SG:INS:X,POSS.N.SG.INS
POSS:N:SG:NOM,POSS.N.SG.NOM
POSS:N:SG:PRP:X,POSS.N.SG.PREP
POSS:x:PL:ACC:AN,POSS.PL.ACC.ANIM
POSS:x:PL:ACC:INAN,POSS.PL.ACC.INAN
POSS:x:PL:DAT,POSS.PL.DAT
POSS:x:PL:GEN,POSS.PL.GEN
POSS:x:PL:INS,POSS.PL.INS
POSS:x:PL:NOM,POSS.PL.NOM
POSS:x:PL:NOM:INAN,POSS.PL.NOM.INAN
POSS:x:PL:NOM:X,POSS.PL.NOM
POSS:x:PL:PRP,POSS.PL.PREP
POSS:x:SG:ACC:INAN,POSS.SG.ACC.INAN
PRED,PRED
PRP,PREP
PRP:PL,PL.PREP
PRP:SG:AN,SG.PREP.ANIM
PRP:SG:INAN,SG.PREP.INAN
PRP:SG:M,M.SG.PREP
PRP:SG:N,N.SG.PREP
PRS:PL:x:ACT-REFL:ACC:AN,NPST.PL.ACT.REFL.ACC.ANIM
PRS:PL:x:ACT-REFL:INS,NPST.PL.ACT.REFL.INS
PRS:PL:x:ACT-REFL:NOM,NPST.PL.ACT.REFL.NOM
PRS:PL:x:ACT:ACC:AN,NPST.PL.ACT.ACC.ANIM
PRS:PL:x:ACT:ACC:INAN,NPST.PL.ACT.ACC.INAN
PRS:PL:x:ACT:GEN,NPST.PL.ACT.GEN
